,Età,Genere,Regione di appartenenza della struttura sanitaria in cui opera,Tipologia della struttura sanitaria,Ruolo professionale (è possibile indicare più di 1 risposta),Le sue prestazioni sanitarie hanno subito un calo durante l'emergenza? ,"Se ha risposto sì, qual è stata la motivazione principale del calo? ","Se ha risposto sì, quantifichi l'impatto dell'emergenza sulla sua attività lavorativa:",Con quali modalità ha erogato le sue prestazioni DURANTE l'emergenza?,La Regione di appartenenza della struttura in cui opera dispone del registro clinico elettronico?,Quali tra i seguenti strumenti telematici ha utilizzato DURANTE l'emergenza per raggiungere e fornire supporto ai pazienti?,Gli strumenti telematici da lei utilizzati sono personali o le sono stati forniti dalla struttura di appartenenza?,Quale percentuale delle sue prestazioni ha erogato tramite strumenti telematici DURANTE l'emergenza?,Quanto ritiene che gli strumenti telematici le siano stati utili DURANTE l'emergenza per raggiungere e fornire supporto soddisfacente ai pazienti?,"Gli strumenti telematici, che ha utilizzato durante l'emergenza, erano disponibili nella sua struttura?",Quali tra i seguenti strumenti telematici utilizzava PRIMA dell'emergenza per raggiungere e fornire supporto ai pazienti?,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Fornire consulenze a MMG/altro specialista],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Chiedere consulenze ad altri specialisti],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti già in cura],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti di nuovo esordio],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Gestione dell'emergenza],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Monitoraggio della terapia farmacologica],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Prescrizione di farmaci],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia live],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia tramite trasferimento di materiale audio-visivo],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Riabilitazione psichiatrica],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito civile],Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito penale],Quale percentuale delle sue prestazioni erogava tramite strumenti telematici PRIMA dell'emergenza ?,"PRIMA dell'emergenza, quanto riteneva utili gli strumenti telematici per raggiungere e fornire supporto soddisfacente ai pazienti ?",Continuerà ad utilizzare strumenti telematici nella sua pratica clinica DOPO l'emergenza?,Per quali fasce di età ritiene che l'impiego di strumenti telematici sia più utile e vantaggioso?,In quali popolazioni ritiene che l'uso di strumenti telematici sia più utile e vantaggioso?,Per quali disturbi ritiene che l'uso di strumenti telematici sia più utile e vantaggioso?,L'impiego di strumenti telematici per la salute mentale è a un buon livello di implementazione in Italia,L'impiego di strumenti telematici per la salute mentale ha costi elevati,"L'impiego di strumenti telematici per la salute mentale è un approccio valido, accurato ed efficace tanto quanto la pratica clinica in presenza",L'impiego di strumenti telematici per la salute mentale consente di stabilire una buona relazione medico-paziente,L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini di tempo per l'operatore,L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini di tempo per il paziente,L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini economici per l'operatore,L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini economici per il paziente,L'impiego di strumenti telematici per la salute mentale presenta problemi di confidenzialità tali da limitarne l'utilizzo,Ritengo di essere adeguatamente preparato all'impiego di strumenti telematici per la salute mentale,Sono globalmente soddisfatto delle prestazioni che riesco ad erogare usando strumenti telematici,Lo spazio sottostante è a sua disposizione per indicare eventuali commenti alle risposte che ha dato alle precedenti domande e/o per indicare quali aspetti mancano agli strumenti telematici rispetto al contatto in presenza. ,Unnamed: 49,Con quali modalità erogava le sue prestazioni PRIMA dell'emergenza?,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Fornire consulenze a MMG/altro specialista].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Chiedere consulenze ad altri specialisti].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti già in cura].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti di nuovo esordio].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Gestione dell'emergenza].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Monitoraggio della terapia farmacologica].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Prescrizione di farmaci].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia live].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia tramite trasferimento di materiale audio-visivo].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Riabilitazione psichiatrica].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito civile].1,Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito penale].1,L'impiego di strumenti telematici per la salute mentale permette di abbattere la barriera dello stigma
78,31 - 40,Femminile,Toscana,Struttura ambulatoriale privata non convenzionata con il SSN,Psicoterapeuta,Sì,Lockdown,5,"Esclusivamente in remoto, tramite strumenti telematici",Non so,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",,Oltre il 75%,5.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,,,,,,,"Chat (Whatsapp, Telegram etc)",,,,,Meno del 25%,3.0,"Sì, ma con frequenza inferiore",Qualsiasi,Pazienti che vivono in località difficilmente raggiungibili,"ADHD, Disturbi depressivi, Disturbi di personalità",3.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,,,"Mista, prevalentemente in presenza",,,,,,,,,,,,,4.0
79,31 - 40,Femminile,Toscana,Libero professionista ,"Psicologo/a, Psicoterapeuta",Sì,Lockdown,6,"Esclusivamente in remoto, tramite strumenti telematici",Sì,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",,25-50%,5.0,,,,,,,,,,,,,,,,,"Sì, ma con frequenza inferiore",Adulti,"Caregiver di pazienti con patologie croniche, Persone che effettuano tante trasferte","Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress",3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,I problemi legati alla linea e che quelli legati alla privacy limitano molto questa modalità ,,Esclusivamente in presenza,,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)",,,,,,,,,,3.0
80,31 - 40,Femminile,Toscana,Azienda Sanitaria Locale,Educatrice di centro sociale ,No,,2,"Esclusivamente in remoto, tramite strumenti telematici",Non so,"Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), e-mail",,Oltre il 75%,5.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), e-mail",Altro,Altro,Altro,Altro,Altro,Altro,Altro,Altro,Altro,Altro,Altro,Altro,25-50%,3.0,"Sì, con la stessa frequenza","Bambini e adolescenti, Adulti","Pazienti che frequentano i centri diurni, Studenti",Disturbi dello spettro dell'autismo,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,Esclusivamente in presenza,Altro,"e-mail, Altro",Altro,Altro,"e-mail, Altro",Altro,Altro,Altro,Altro,Altro,Altro,Altro,4.0
81,31 - 40,Femminile,Puglia,Azienda Ospedaliera,Medico Specializzando,No,,,"Esclusivamente in remoto, tramite strumenti telematici",Sì,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)",,Oltre il 75%,5.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,"Telefono (chiamate, SMS)",,,,,,,25-50%,5.0,"Sì, ma con frequenza inferiore","Bambini e adolescenti, Adulti","Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti","Disturbi dello spettro dell'autismo, Disturbi depressivi, Disturbi bipolari, Disturbo di panico, Disturbo d'ansia sociale, Disturbi di personalità",5.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,,,"Mista, prevalentemente in presenza","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)","Chat (Whatsapp, Telegram etc)","Chat (Whatsapp, Telegram etc)",,"Telefono (chiamate, SMS)",,,4.0
82,31 - 40,Maschile,Toscana,Studio privato,"Psicologo/a, Psicoterapeuta",Sì,Lockdown,4,"Esclusivamente in remoto, tramite strumenti telematici",Non so,"Videoconferenza (Skype, Zoom etc)",,Oltre il 75%,3.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,"Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)",,,,,,,,,,,Meno del 25%,2.0,"Sì, ma con frequenza inferiore",Adulti,Studenti,Qualsiasi,2.0,1.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,,,Esclusivamente in presenza,,"Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)",,,,,,,,,,,1.0
83,20 - 30,Femminile,Puglia,Azienda Ospedaliera,Medico Specializzando,Sì,Interruzione di servizi non urgenti,3,"Esclusivamente in remoto, tramite strumenti telematici",No,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,Oltre il 75%,3.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,,,,,,,,,Oltre il 75%,3.0,"Sì, ma con frequenza inferiore",Anziani,"Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche",Qualsiasi,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,,,Esclusivamente in presenza,,,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,,,,,,,,,1.0
84,20 - 30,Femminile,Emilia-Romagna,Azienda Sanitaria Locale,Tecnico/a della riabilitazione psichiatrica,No,,,"Mista, prevalentemente in presenza",Sì,"Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), e-mail, Registro clinico elettronico",,Meno del 25%,4.0,"Sì, la struttura si è attrezzata DURANTE l'emergenza",,,,,,,,,,,,,,,,"Sì, ma con frequenza inferiore",Adulti,"Pazienti che frequentano i centri diurni, Caregiver di pazienti con patologie croniche",Disturbo di panico,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,,Esclusivamente in presenza,,,"Telefono (chiamate, SMS)",,,,,,,,,,4.0
85,31 - 40,Femminile,Lombardia,Azienda Socio-Sanitaria Territoriale,Psichiatra,No,,,"Mista, prevalentemente in presenza",Non so,"Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), e-mail",,Meno del 25%,4.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS)","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,"Telefono (chiamate, SMS)",,,,,,,Meno del 25%,4.0,"Sì, ma con frequenza inferiore",Qualsiasi,"Qualsiasi, Quando? Sempre come ausilio","ADHD, Disturbi depressivi, Disturbi bipolari, Schizofrenia e altri disturbi psicotici, Stati mentali a rischio di psicosi (UHR), Disturbo di panico, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi correlati a sostanze, Disturbi correlati a dipendenze comportamentali, Disturbi di personalità, Disturbi dell'alimentazione, Qualsiasi",2.0,3.0,2.0,2.0,1.0,4.0,,3.0,2.0,5.0,4.0,"Utili Sempre, ma a complemento NON in sostituzione, dipende da pz/situazione non dalla diagnosi; utili tra colleghi. Manca valutazione fisica nel complesso o in dettaglio (PA...). Però potresti vedere l'ambiente. Manca l'incontro (tanti pz sottolineato importanza di persona/che non avessi paura). Meglio le Video ma significa dare proprio numero personale; nostra azienda non consente Skype in computer aziendali... e piattaforma fornita pessimo audio. Attenzione che (spesso) i pz del pubblico non hanno loro a casa gli strumenti/ non li sanno usare; a qualcuno certo si può insegnare ma... Nel contempo dobbiamo educare Attenzione wifi/ smartph/5g per Rischi salute nel lungo termine, necessarie linee Ethernet. Buon lavoro!",,Esclusivamente in presenza,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,"Telefono (chiamate, SMS)",,,,,,,2.0
86,51 - 60,Maschile,Calabria,Azienda Ospedaliera,Psichiatra,Sì,Interruzione di servizi non urgenti,5,"Mista, prevalentemente tramite strumenti telematici",Sì,"Telefono (chiamate, SMS), Piattaforma certificata di telemedicina",,51-75%,5.0,"Sì, già PRIMA dell'emergenza","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",e-mail,,,,,,Meno del 25%,4.0,"Sì, ma con frequenza inferiore",Qualsiasi,Qualsiasi,"Disturbi depressivi, Disturbi bipolari, Stati mentali a rischio di psicosi (UHR), Disturbo di panico, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi di personalità, Disturbi dell'alimentazione",3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,,,Esclusivamente in presenza,"Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS), e-mail",e-mail,,,,,,5.0
87,51 - 60,Maschile,Sicilia,Policlinico universitario,Psichiatra,Sì,Interruzione di servizi non urgenti,9,"Mista, prevalentemente in presenza",Sì,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,Oltre il 75%,5.0,"Sì, già PRIMA dell'emergenza","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail",,,,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",Meno del 25%,3.0,"Sì, ma con frequenza inferiore",Adulti,Qualsiasi,"Disturbi bipolari, Qualsiasi",4.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,,,"Mista, prevalentemente in presenza","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)",,,,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",1.0
88,31 - 40,Maschile,Calabria,Azienda Ospedaliera,Psicoterapeuta,Sì,Interruzione di servizi non urgenti,8,"Esclusivamente in remoto, tramite strumenti telematici",Non so,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",,25-50%,5.0,"Sì, già PRIMA dell'emergenza","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail",,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail",,"Telefono (chiamate, SMS)",,,,,,,,Meno del 25%,4.0,No,Adulti,"Pazienti che vivono in località difficilmente raggiungibili, Studenti",Disturbo di panico,3.0,1.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,,,Esclusivamente in presenza,,,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)","Videoconferenza (Skype, Zoom etc)","Telefono (chiamate, SMS)",,,"Videoconferenza (Skype, Zoom etc)",,,,,4.0
89,31 - 40,Maschile,Emilia-Romagna,Azienda Sanitaria Locale,Psichiatra,Sì,Lockdown,8,"Mista, prevalentemente tramite strumenti telematici",Sì,"Telefono (chiamate, SMS), e-mail",,51-75%,3.0,"Sì, già PRIMA dell'emergenza","Telefono (chiamate, SMS), e-mail",,,"Telefono (chiamate, SMS)",,,"Telefono (chiamate, SMS)",,,,,,,Meno del 25%,3.0,"Sì, ma con frequenza inferiore","Bambini e adolescenti, Adulti",Pazienti che vivono in località difficilmente raggiungibili,"Disturbi depressivi, Disturbi bipolari, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati",3.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,,,"Mista, prevalentemente in presenza",,,,,,,,,,,,,4.0
90,> 60,Femminile,Toscana,Azienda Ospedaliera,Psichiatra,Sì,Interruzione di servizi non urgenti,8,"Mista, prevalentemente tramite strumenti telematici",Non so,"Telefono (chiamate, SMS), e-mail",,51-75%,4.0,"Sì, già PRIMA dell'emergenza",,,,,,,,,,,,,,,,"Sì, con la stessa frequenza",Adulti,Qualsiasi,"Disturbi depressivi, Disturbi bipolari, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi correlati a dipendenze comportamentali",3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,,Esclusivamente in presenza,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,,,,2.0
91,> 60,Maschile,Toscana,Struttura ambulatoriale privata non convenzionata con il SSN,"Psicologo/a, Consulente legale",Sì,Interruzione di servizi non urgenti,4,"Mista, prevalentemente tramite strumenti telematici",Non so,"Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)",,51-75%,3.0,"No, ho usato strumenti personali",,,,,,,,,,,,,,,,"Sì, ma con frequenza inferiore",Adulti,Qualsiasi,"Disturbi depressivi, Disturbi bipolari, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi di personalità",3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,,,Esclusivamente in presenza,,,,,,,,"Chat (Whatsapp, Telegram etc)",,,,,4.0
92,41 - 50,Femminile,Emilia-Romagna,Libero professionista,Psicoterapeuta,Sì,Interruzione di servizi non urgenti,8,"Mista, prevalentemente in presenza",Non so,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",,25-50%,3.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,,,,,,,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",Meno del 25%,2.0,"Sì, ma con frequenza inferiore",Adulti,"Pazienti che vivono in località difficilmente raggiungibili, Pazienti che non possono muoversi","Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress",2.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,,,Esclusivamente in presenza,,"Telefono (chiamate, SMS)",,,,"Telefono (chiamate, SMS)",,,,,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",2.0
93,41 - 50,Femminile,Calabria,Azienda Socio-Sanitaria Territoriale,Psichiatra,Sì,Lockdown,3,"Mista, prevalentemente tramite strumenti telematici",Non so,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,51-75%,4.0,"Sì, già PRIMA dell'emergenza",,,,,,,,,,,,,,,3.0,"Sì, ma con frequenza inferiore","Adulti, Anziani",Qualsiasi,Qualsiasi,1.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,1.0,La mancanza  di idonei strumenti telematici  ha limitato nel mio Servizio l’utilizzo delle tele psichiatria. ,,Esclusivamente in presenza,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,"Telefono (chiamate, SMS)",Altro,Altro,Altro,Altro,,,,,4.0
94,31 - 40,Maschile,Calabria,Azienda Socio-Sanitaria Territoriale,Psichiatra,No,,,Esclusivamente in presenza,Sì,"Telefono (chiamate, SMS)",,25-50%,4.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)",,,"Telefono (chiamate, SMS)",,"Telefono (chiamate, SMS)","Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)",,,25-50%,2.0,"Sì, ma con frequenza inferiore","Bambini e adolescenti, Adulti","Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti","Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbi correlati a dipendenze comportamentali, Disturbi di personalità, Disturbi dell'alimentazione",2.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,,,"Mista, prevalentemente in presenza","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)",,"Telefono (chiamate, SMS)",,"Chat (Whatsapp, Telegram etc)","Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS)",,,4.0
95,51 - 60,Maschile,Piemonte,Azienda Ospedaliera,Psichiatra,Sì,Interruzione di servizi non urgenti,7,"Mista, prevalentemente in presenza",Sì,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail",,25-50%,4.0,"Sì, già PRIMA dell'emergenza","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",,,,,,,,,,,,,Meno del 25%,2.0,"Sì, ma con frequenza inferiore",Qualsiasi,Qualsiasi,Qualsiasi,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,,,"Mista, prevalentemente in presenza","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,,,,,,3.0
96,31 - 40,Maschile,Calabria,Struttura ambulatoriale privata non convenzionata con il SSN,Psicoterapeuta,No,,,"Mista, prevalentemente tramite strumenti telematici",Sì,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)",,Oltre il 75%,5.0,"No, ho usato strumenti personali",,,,,,,,,,,,,,,,"Sì, ma con frequenza inferiore",Qualsiasi,Qualsiasi,Qualsiasi,3.0,1.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,,,Esclusivamente in presenza,,"Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)","Telefono (chiamate, SMS)",,,"Telefono (chiamate, SMS)",,,,,2.0
97,31 - 40,Femminile,Lombardia,Azienda Socio-Sanitaria Territoriale,Psichiatra,No,,,"Esclusivamente in remoto, tramite strumenti telematici",Sì,"Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",,Oltre il 75%,5.0,"No, ho usato strumenti personali","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail",e-mail,,,,,,51-75%,5.0,"Sì, ma con frequenza inferiore","Bambini e adolescenti, Adulti",Pazienti che vivono in località difficilmente raggiungibili,Disturbi dello spettro dell'autismo,1.0,1.0,5.0,4.0,1.0,5.0,3.0,4.0,4.0,5.0,5.0,,,"Mista, prevalentemente in presenza","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail","Telefono (chiamate, SMS), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)","Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), e-mail","Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail",e-mail,"Videoconferenza (Skype, Zoom etc)",,"Videoconferenza (Skype, Zoom etc)",,,1.0
98,41 - 50,Femminile,Toscana,Azienda Sanitaria Locale,Psichiatra,No,,,Esclusivamente in presenza,Sì,,,,,,,,,,,,,,,,,,,,,,Qualsiasi,"Pazienti che frequentano i centri diurni, Pazienti che vivono in località difficilmente raggiungibili",Qualsiasi,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,,,Esclusivamente in presenza,,,,,,,,,,,,,3.0
